trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,intervals
167,False,,True,12,"[0.225, 0.265, 0.223, 0.171, 0.302, 0.137, 0.144, 0.202, 0.229, 0.244, 0.184, 0.157, 0.302, 0.155]"
168,False,,True,13,"[0.118, 0.144, 0.13, 0.213, 0.322, 0.307, 0.223, 0.27, 0.301, 0.204, 0.3, 0.308, 0.105, 0.242]"
169,False,,True,13,"[0.315, 0.268, 0.257, 0.289, 0.25, 0.182, 0.367, 0.273, 0.258, 0.315, 0.18, 0.288, 0.368, 0.299]"
170,False,,False,,"[0.341, 0.207, 0.355, 0.179, 0.343, 0.26, 0.11, 0.219, 0.107, 0.334, 0.226, 0.116, 0.319, 0.347]"
171,False,,True,13,"[0.213, 0.297, 0.101, 0.295, 0.213, 0.372, 0.268, 0.344, 0.149, 0.365, 0.244, 0.263, 0.106, 0.17]"
172,False,,True,11,"[0.174, 0.276, 0.106, 0.287, 0.103, 0.219, 0.127, 0.234, 0.298, 0.327, 0.183, 0.337, 0.249, 0.138]"
173,False,,True,12,"[0.176, 0.214, 0.119, 0.301, 0.296, 0.236, 0.201, 0.114, 0.161, 0.266, 0.359, 0.268, 0.276, 0.165]"
174,False,,True,12,"[0.19, 0.115, 0.212, 0.143, 0.107, 0.263, 0.314, 0.12, 0.273, 0.359, 0.33, 0.131, 0.148, 0.371]"
175,False,,True,14,"[0.236, 0.318, 0.186, 0.168, 0.36, 0.208, 0.193, 0.31, 0.351, 0.374, 0.28, 0.358, 0.348, 0.227]"
176,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
177,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
178,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
179,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
180,False,,False,,"[0.132, 0.296, 0.246, 0.111, 0.354, 0.125, 0.28, 0.163, 0.16, 0.247, 0.153, 0.143, 0.223, 0.246]"
181,False,,False,,"[0.346, 0.286, 0.147, 0.361, 0.366, 0.232, 0.247, 0.271, 0.269, 0.308, 0.329, 0.13, 0.333, 0.134]"
182,False,,True,14,"[0.241, 0.319, 0.171, 0.295, 0.226, 0.214, 0.315, 0.219, 0.153, 0.267, 0.22, 0.186, 0.315, 0.294]"
183,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
184,False,,True,14,"[0.25, 0.237, 0.103, 0.244, 0.372, 0.332, 0.22, 0.147, 0.245, 0.102, 0.212, 0.188, 0.231, 0.138]"
185,False,,True,12,"[0.314, 0.197, 0.124, 0.25, 0.325, 0.134, 0.254, 0.152, 0.356, 0.298, 0.109, 0.324, 0.296, 0.307]"
186,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
187,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
188,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
189,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
190,False,,False,,"[0.302, 0.254, 0.143, 0.272, 0.116, 0.274, 0.319, 0.263, 0.106, 0.237, 0.365, 0.299, 0.214, 0.319]"
191,False,,False,,"[0.353, 0.133, 0.16, 0.307, 0.309, 0.149, 0.337, 0.243, 0.158, 0.365, 0.219, 0.325, 0.105, 0.27]"
