trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,intervals
167,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
168,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
169,False,,True,13,"[0.247, 0.359, 0.313, 0.354, 0.273, 0.205, 0.219, 0.266, 0.126, 0.13, 0.325, 0.241, 0.334, 0.215]"
170,False,,False,,"[0.317, 0.289, 0.151, 0.323, 0.144, 0.115, 0.367, 0.207, 0.281, 0.182, 0.101, 0.314, 0.223, 0.106]"
171,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
172,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
173,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
174,False,,True,12,"[0.367, 0.15, 0.125, 0.258, 0.256, 0.228, 0.244, 0.25, 0.262, 0.362, 0.101, 0.165, 0.219, 0.19]"
175,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
176,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
177,False,,False,,"[0.238, 0.162, 0.178, 0.107, 0.269, 0.245, 0.183, 0.283, 0.349, 0.219, 0.105, 0.217, 0.116, 0.31]"
178,False,,True,14,"[0.25, 0.348, 0.152, 0.209, 0.205, 0.135, 0.317, 0.356, 0.237, 0.205, 0.235, 0.358, 0.303, 0.169]"
179,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
180,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
181,False,,False,,"[0.351, 0.332, 0.366, 0.229, 0.132, 0.133, 0.288, 0.299, 0.17, 0.148, 0.306, 0.21, 0.158, 0.165]"
182,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
183,False,,False,,"[0.372, 0.278, 0.226, 0.115, 0.111, 0.213, 0.256, 0.358, 0.259, 0.116, 0.189, 0.281, 0.203, 0.251]"
184,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
185,False,,False,,"[0.19, 0.176, 0.117, 0.231, 0.367, 0.166, 0.256, 0.3, 0.261, 0.258, 0.27, 0.114, 0.341, 0.159]"
186,False,,True,11,"[0.188, 0.285, 0.123, 0.222, 0.269, 0.332, 0.325, 0.263, 0.141, 0.372, 0.15, 0.29, 0.11, 0.181]"
187,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
188,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
189,False,,True,11,"[0.349, 0.142, 0.245, 0.27, 0.122, 0.137, 0.294, 0.173, 0.17, 0.116, 0.149, 0.228, 0.349, 0.105]"
190,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
191,False,,False,,"[0.103, 0.318, 0.283, 0.122, 0.161, 0.139, 0.27, 0.36, 0.148, 0.222, 0.342, 0.151, 0.31, 0.189]"
