trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,intervals
167,False,,False,,"[0.174, 0.193, 0.312, 0.232, 0.102, 0.249, 0.169, 0.262, 0.3, 0.185, 0.15, 0.307, 0.34, 0.156]"
168,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
169,False,,True,12,"[0.333, 0.14, 0.109, 0.174, 0.355, 0.186, 0.131, 0.353, 0.195, 0.108, 0.164, 0.353, 0.17, 0.324]"
170,False,,False,,"[0.219, 0.299, 0.218, 0.148, 0.153, 0.206, 0.308, 0.134, 0.258, 0.172, 0.264, 0.255, 0.219, 0.231]"
171,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
172,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
173,False,,True,13,"[0.293, 0.322, 0.197, 0.368, 0.202, 0.183, 0.176, 0.136, 0.321, 0.101, 0.371, 0.108, 0.152, 0.16]"
174,False,,True,12,"[0.209, 0.237, 0.307, 0.12, 0.297, 0.221, 0.26, 0.321, 0.264, 0.306, 0.335, 0.126, 0.188, 0.195]"
175,False,,False,,"[0.11, 0.231, 0.132, 0.303, 0.367, 0.133, 0.213, 0.29, 0.292, 0.355, 0.354, 0.372, 0.373, 0.339]"
176,False,,False,,"[0.36, 0.273, 0.328, 0.256, 0.261, 0.244, 0.172, 0.146, 0.231, 0.278, 0.196, 0.136, 0.152, 0.321]"
177,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
178,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
179,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
180,False,,False,,"[0.125, 0.349, 0.323, 0.231, 0.305, 0.337, 0.262, 0.112, 0.357, 0.13, 0.353, 0.276, 0.146, 0.189]"
181,False,,True,12,"[0.277, 0.116, 0.202, 0.165, 0.299, 0.327, 0.166, 0.271, 0.202, 0.32, 0.254, 0.348, 0.134, 0.251]"
182,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
183,False,,True,14,"[0.18, 0.358, 0.362, 0.165, 0.142, 0.181, 0.303, 0.338, 0.317, 0.259, 0.114, 0.276, 0.121, 0.291]"
184,False,,True,13,"[0.202, 0.193, 0.259, 0.203, 0.308, 0.342, 0.369, 0.29, 0.163, 0.321, 0.23, 0.307, 0.143, 0.312]"
185,False,,False,,"[0.163, 0.112, 0.374, 0.294, 0.248, 0.334, 0.11, 0.141, 0.257, 0.343, 0.322, 0.285, 0.323, 0.155]"
186,False,,False,,"[0.269, 0.332, 0.301, 0.359, 0.146, 0.335, 0.131, 0.13, 0.189, 0.306, 0.211, 0.261, 0.126, 0.37]"
187,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
188,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
189,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
190,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
191,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
