trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,intervals
167,False,,False,,"[0.158, 0.163, 0.368, 0.32, 0.141, 0.198, 0.257, 0.371, 0.112, 0.183, 0.325, 0.21, 0.176, 0.16]"
168,False,,True,14,"[0.14, 0.266, 0.145, 0.298, 0.216, 0.169, 0.141, 0.277, 0.306, 0.125, 0.263, 0.274, 0.359, 0.297]"
169,False,,False,,"[0.28, 0.232, 0.236, 0.261, 0.239, 0.31, 0.112, 0.28, 0.185, 0.113, 0.167, 0.212, 0.268, 0.249]"
170,True,0.2,True,11,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
171,False,,False,,"[0.111, 0.185, 0.357, 0.104, 0.182, 0.144, 0.139, 0.147, 0.212, 0.147, 0.328, 0.338, 0.185, 0.2]"
172,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
173,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
174,False,,True,14,"[0.154, 0.359, 0.171, 0.222, 0.135, 0.171, 0.157, 0.167, 0.172, 0.186, 0.372, 0.114, 0.118, 0.19]"
175,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
176,False,,True,13,"[0.162, 0.201, 0.303, 0.317, 0.358, 0.241, 0.345, 0.285, 0.362, 0.354, 0.307, 0.133, 0.238, 0.181]"
177,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
178,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
179,False,,True,13,"[0.136, 0.185, 0.236, 0.315, 0.21, 0.111, 0.104, 0.256, 0.194, 0.334, 0.359, 0.183, 0.268, 0.201]"
180,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
181,False,,True,11,"[0.263, 0.318, 0.248, 0.364, 0.204, 0.104, 0.306, 0.157, 0.192, 0.219, 0.176, 0.278, 0.127, 0.175]"
182,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
183,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
184,False,,True,13,"[0.213, 0.334, 0.356, 0.208, 0.153, 0.113, 0.375, 0.252, 0.17, 0.141, 0.115, 0.183, 0.327, 0.34]"
185,False,,False,,"[0.21, 0.352, 0.128, 0.312, 0.207, 0.129, 0.184, 0.37, 0.298, 0.16, 0.248, 0.322, 0.147, 0.37]"
186,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
187,False,,False,,"[0.346, 0.302, 0.214, 0.157, 0.101, 0.183, 0.238, 0.238, 0.204, 0.113, 0.319, 0.275, 0.33, 0.351]"
188,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
189,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
190,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
191,False,,True,11,"[0.134, 0.13, 0.363, 0.205, 0.245, 0.131, 0.207, 0.326, 0.305, 0.193, 0.194, 0.309, 0.299, 0.263]"
